name,distance,moving_time,elapsed_time,total_elevation_gain,sport_type,id,start_date_local,achievement_count,kudos_count,comment_count,photo_count,average_speed,max_speed,average_heartrate,max_heartrate,elev_high,elev_low,pr_count,data,duracao_atividade,ano,mes
Corrida ao entardecer,0.26439999999999997,76,80,0.0,Corrida,9558469342,2023-07-31 18:44:10+00:00,0,0,0,0,12.5244,17.4636,144.1,153.0,0.0,0.0,0,31-07-2023,76,2023,7
Corrida ao entardecer,0.2432,57,89,0.0,Corrida,9558469341,2023-07-31 18:41:48+00:00,0,0,0,0,15.361200000000002,42.4656,155.6,172.0,0.0,0.0,0,31-07-2023,57,2023,7
Corrida ao entardecer,0.2692,78,82,0.0,Corrida,9558469325,2023-07-31 18:39:38+00:00,0,0,0,0,12.427200000000001,16.718400000000003,123.6,131.0,0.0,0.0,0,31-07-2023,78,2023,7
Corrida ao entardecer,0.26130000000000003,81,86,0.0,Corrida,9558469335,2023-07-31 18:37:00+00:00,0,0,0,0,11.6136,16.8048,142.3,149.0,0.0,0.0,0,31-07-2023,81,2023,7
Corrida ao entardecer,0.2759,79,79,0.0,Corrida,9558469332,2023-07-31 18:34:42+00:00,0,0,0,0,12.571200000000001,25.1676,118.2,128.0,0.0,0.0,0,31-07-2023,79,2023,7
Corrida ao entardecer,0.25639999999999996,73,78,0.0,Corrida,9558469336,2023-07-31 18:32:18+00:00,0,0,0,0,12.6432,18.108,129.3,136.0,0.0,0.0,0,31-07-2023,73,2023,7
Corrida ao entardecer,0.2672,72,75,0.0,Corrida,9558469281,2023-07-31 18:29:42+00:00,0,0,0,0,13.356,16.7256,122.8,127.0,0.0,0.0,0,31-07-2023,72,2023,7
Corrida ao entardecer,0.26380000000000003,71,75,0.0,Corrida,9558469337,2023-07-31 18:27:13+00:00,0,0,0,0,13.377600000000001,16.9668,116.3,133.0,0.0,0.0,0,31-07-2023,71,2023,7
Corrida ao entardecer,0.2661,70,74,0.0,Corrida,9558469330,2023-07-31 18:24:49+00:00,0,0,0,0,13.6836,18.1116,117.7,130.0,0.0,0.0,0,31-07-2023,70,2023,7
Corrida ao entardecer,0.966,407,412,2.1,Corrida,9558352281,2023-07-31 18:17:11+00:00,0,0,0,0,8.542800000000002,14.450400000000002,117.2,125.0,813.6,811.1,0,31-07-2023,407,2023,7
Treinamento com peso matinal,0.0,7293,7293,0.0,Treino com peso,9558208416,2023-07-29 09:17:30+00:00,0,0,0,0,0.0,0.0,106.1,175.0,0.0,0.0,0,29-07-2023,7293,2023,7
Corrida da tarde,10.0605,4339,4460,92.2,Corrida,9540167953,2023-07-28 17:53:33+00:00,0,1,0,0,8.3484,12.096,150.4,168.0,864.9,780.5,0,28-07-2023,4339,2023,7
Corrida da tarde,1.0191000000000001,438,442,4.5,Corrida,9540167846,2023-07-28 17:45:50+00:00,0,1,0,0,8.3772,10.465200000000001,136.2,162.0,816.1,811.3,0,28-07-2023,438,2023,7
Treinamento com peso vespertino,0.0,7344,7344,0.0,Treino com peso,9539395426,2023-07-27 17:47:29+00:00,0,0,0,0,0.0,0.0,108.5,164.0,0.0,0.0,0,27-07-2023,7344,2023,7
Corrida da tarde,9.020700000000001,3516,3675,58.0,Corrida,9527923038,2023-07-26 17:44:31+00:00,0,3,0,0,9.2376,25.3044,159.0,172.0,844.8,801.3,0,26-07-2023,3516,2023,7
Treinamento com peso vespertino,0.0,4205,4205,0.0,Treino com peso,9526001881,2023-07-25 17:49:50+00:00,0,0,0,0,0.0,0.0,101.4,140.0,0.0,0.0,0,25-07-2023,4205,2023,7
Corrida ao entardecer,6.0142,2349,2381,40.7,Corrida,9514868086,2023-07-24 18:15:45+00:00,2,1,0,0,9.216000000000001,15.8076,158.4,176.0,825.1,786.7,1,24-07-2023,2349,2023,7
Treinamento com peso matinal,0.0,6801,6801,0.0,Treino com peso,9514618043,2023-07-22 09:05:32+00:00,0,1,0,0,0.0,0.0,103.9,160.0,0.0,0.0,0,22-07-2023,6801,2023,7
Corrida ao entardecer,0.9933,327,330,0.0,Corrida,9496302133,2023-07-21 19:08:24+00:00,0,2,0,0,10.9368,14.493599999999999,141.8,169.0,0.0,0.0,0,21-07-2023,327,2023,7
Corrida ao entardecer,1.0044,352,356,3.5,Corrida,9496302125,2023-07-21 18:59:33+00:00,1,2,0,0,10.270800000000001,13.895999999999999,130.2,139.0,814.7,810.8,0,21-07-2023,352,2023,7
Corrida ao entardecer,0.9967999999999999,331,336,0.0,Corrida,9496302128,2023-07-21 18:51:58+00:00,0,2,0,0,10.8432,13.2804,161.2,179.0,0.0,0.0,0,21-07-2023,331,2023,7
Corrida ao entardecer,1.0025,354,357,3.5,Corrida,9496211050,2023-07-21 18:43:11+00:00,1,2,0,0,10.1952,13.212,157.0,174.0,814.8,810.8,0,21-07-2023,354,2023,7
Corrida ao entardecer,1.0147,327,336,0.0,Corrida,9496211037,2023-07-21 18:35:43+00:00,3,2,0,0,11.170800000000002,14.0652,122.2,131.0,0.0,0.0,1,21-07-2023,327,2023,7
Treinamento com peso vespertino,0.0,3956,3956,0.0,Treino com peso,9496070649,2023-07-20 17:45:15+00:00,0,0,0,0,0.0,0.0,98.6,153.0,0.0,0.0,0,20-07-2023,3956,2023,7
Corrida da tarde,10.1721,3639,4493,65.7,Corrida,9484223922,2023-07-19 17:46:05+00:00,2,3,0,0,10.062,46.184400000000004,160.3,173.0,845.0,784.3,1,19-07-2023,3639,2023,7
Treinamento com peso vespertino,0.0,4358,4358,0.0,Treino com peso,9483823837,2023-07-18 17:50:08+00:00,0,0,0,0,0.0,0.0,102.4,150.0,0.0,0.0,0,18-07-2023,4358,2023,7
Corrida ao entardecer,3.0561,1449,1486,85.6,Corrida,9470911232,2023-07-17 18:46:52+00:00,0,0,0,0,7.5924000000000005,11.0808,122.6,168.0,850.0,841.5,0,17-07-2023,1449,2023,7
Treino regenerativo,2.9516999999999998,1361,1385,28.3,Corrida,9470803443,2023-07-17 18:20:39+00:00,0,0,0,0,7.808400000000001,12.33,132.6,162.0,836.1,807.9,0,17-07-2023,1361,2023,7
Corrida da tarde,7.3328999999999995,2904,3026,51.6,Corrida,9452000212,2023-07-14 17:57:40+00:00,2,1,0,0,9.09,15.184800000000001,160.0,174.0,845.8,782.2,1,14-07-2023,2904,2023,7
Corrida da tarde,1.0092,502,502,30.9,Corrida,9451902464,2023-07-14 17:48:51+00:00,0,0,0,0,7.236,9.0468,160.6,182.0,844.9,812.0,0,14-07-2023,502,2023,7
Treinamento com peso vespertino,0.0,5354,5354,0.0,Treino com peso,9451749655,2023-07-13 17:50:48+00:00,0,0,0,0,0.0,0.0,114.6,161.0,0.0,0.0,0,13-07-2023,5354,2023,7
Corrida da tarde,7.0276000000000005,2635,2710,27.2,Corrida,9440106544,2023-07-12 17:49:37+00:00,1,3,0,0,9.6012,12.6504,168.4,179.0,815.1,802.0,1,12-07-2023,2635,2023,7
Treinamento com peso vespertino,0.0,5395,5395,0.0,Treino com peso,9439793680,2023-07-11 17:46:44+00:00,0,1,0,0,0.0,0.0,113.2,157.0,0.0,0.0,0,11-07-2023,5395,2023,7
Corrida ao entardecer,5.001600000000001,1869,1900,27.5,Corrida,9427004536,2023-07-10 18:23:24+00:00,0,3,0,0,9.633600000000001,13.6476,151.1,184.0,814.1,787.6,0,10-07-2023,1869,2023,7
Corrida ao entardecer,1.0119,450,453,13.1,Corrida,9426892053,2023-07-10 18:15:20+00:00,0,3,0,0,8.096400000000001,11.574,137.3,157.0,826.1,812.2,0,10-07-2023,450,2023,7
Treinamento com peso matinal,0.0,8012,8012,0.0,Treino com peso,9426744235,2023-07-08 09:05:53+00:00,0,0,0,0,0.0,0.0,101.9,157.0,0.0,0.0,0,08-07-2023,8012,2023,7
Corrida ao entardecer,0.1938,55,55,5.5,Corrida,9407989702,2023-07-07 18:31:51+00:00,0,1,0,0,12.6864,16.488,143.6,156.0,840.4,833.2,0,07-07-2023,55,2023,7
Corrida ao entardecer,0.1805,57,61,5.3,Corrida,9407989711,2023-07-07 18:28:52+00:00,0,1,0,0,11.4012,12.8376,122.7,127.0,840.4,833.3,0,07-07-2023,57,2023,7
Corrida ao entardecer,0.18030000000000002,58,62,5.4,Corrida,9407989707,2023-07-07 18:25:44+00:00,0,1,0,0,11.192400000000001,13.208400000000001,130.9,137.0,840.5,833.4,0,07-07-2023,58,2023,7
Corrida ao entardecer,0.187,61,65,5.7,Corrida,9407956580,2023-07-07 18:22:46+00:00,0,0,0,0,11.0376,13.860000000000001,113.8,126.0,840.4,833.1,0,07-07-2023,61,2023,7
Corrida ao entardecer,0.1948,63,63,5.9,Corrida,9407956523,2023-07-07 18:19:56+00:00,0,0,0,0,11.127600000000001,12.762,140.2,148.0,840.6,833.0,0,07-07-2023,63,2023,7
Corrida ao entardecer,0.1931,63,63,5.4,Corrida,9407956592,2023-07-07 18:17:05+00:00,0,0,0,0,11.034,13.064400000000001,149.4,160.0,839.6,832.5,0,07-07-2023,63,2023,7
Corrida ao entardecer,0.1996,62,62,6.2,Corrida,9407956597,2023-07-07 18:14:16+00:00,0,0,0,0,11.592,16.729200000000002,106.9,118.0,840.8,833.0,0,07-07-2023,62,2023,7
Corrida ao entardecer,0.1975,61,61,6.0,Corrida,9407956588,2023-07-07 18:11:22+00:00,0,0,0,0,11.6568,15.318,128.6,134.0,840.8,833.1,0,07-07-2023,61,2023,7
Corrida ao entardecer,0.19219999999999998,60,60,5.8,Corrida,9407956601,2023-07-07 18:08:25+00:00,0,0,0,0,11.5308,14.076,117.5,123.0,840.5,833.0,0,07-07-2023,60,2023,7
Corrida ao entardecer,0.18419999999999997,59,59,5.5,Corrida,9407956602,2023-07-07 18:04:50+00:00,0,0,0,0,11.2428,13.7376,115.8,122.0,840.4,833.2,0,07-07-2023,59,2023,7
Corrida da tarde,3.0761,1255,1280,31.2,Corrida,9407884820,2023-07-07 17:41:31+00:00,1,0,0,0,8.8236,14.688,149.1,189.0,838.6,811.9,0,07-07-2023,1255,2023,7
Treinamento com peso vespertino,0.0,6703,6703,0.0,Treino com peso,9402751079,2023-07-06 17:52:04+00:00,0,1,0,0,0.0,0.0,108.5,162.0,0.0,0.0,0,06-07-2023,6703,2023,7
Corrida da tarde,8.0374,3237,3293,61.6,Corrida,9402751110,2023-07-05 17:37:22+00:00,0,2,0,0,8.9388,13.446,159.8,177.0,841.5,785.7,0,05-07-2023,3237,2023,7
Treinamento com peso vespertino,0.0,5298,5298,0.0,Treino com peso,9395539865,2023-07-04 17:44:02+00:00,0,0,0,0,0.0,0.0,101.0,147.0,0.0,0.0,0,04-07-2023,5298,2023,7
Corrida ao entardecer,0.7895,279,279,2.2,Corrida,9383318369,2023-07-03 18:58:13+00:00,0,1,0,0,10.188,12.8088,131.3,178.0,814.4,811.8,0,03-07-2023,279,2023,7
Corrida ao entardecer,0.7815,266,270,0.0,Corrida,9383219825,2023-07-03 18:50:46+00:00,0,1,0,0,10.5768,12.6864,160.8,174.0,0.0,0.0,0,03-07-2023,266,2023,7
Corrida ao entardecer,0.7719,259,264,2.1,Corrida,9383219815,2023-07-03 18:44:17+00:00,0,0,0,0,10.728,12.387599999999999,123.8,136.0,814.8,811.9,0,03-07-2023,259,2023,7
Corrida ao entardecer,0.784,256,260,0.0,Corrida,9383219820,2023-07-03 18:37:19+00:00,1,0,0,0,11.026800000000001,15.1272,132.2,144.0,0.0,0.0,1,03-07-2023,256,2023,7
Corrida ao entardecer,0.782,246,250,2.1,Corrida,9383219824,2023-07-03 18:31:07+00:00,0,0,0,0,11.4444,15.001199999999999,132.3,148.0,814.9,811.9,0,03-07-2023,246,2023,7
Corrida ao entardecer,0.7778999999999999,258,262,0.0,Corrida,9383219821,2023-07-03 18:24:32+00:00,1,0,0,0,10.854000000000001,13.7196,107.2,121.0,0.0,0.0,0,03-07-2023,258,2023,7
Corrida ao entardecer,1.0126,454,463,2.2,Corrida,9383110922,2023-07-03 18:15:17+00:00,0,0,0,0,8.028,9.8712,168.9,180.0,814.2,811.8,0,03-07-2023,454,2023,7
Treinamento com peso matinal,0.0,6191,6191,0.0,Treino com peso,9377738531,2023-07-01 08:29:04+00:00,0,0,0,0,0.0,0.0,111.2,163.0,0.0,0.0,0,01-07-2023,6191,2023,7
Corrida da tarde,7.5025,3511,3611,123.4,Corrida,9364635829,2023-06-30 17:52:47+00:00,2,2,0,0,7.6932,14.5332,148.9,168.0,899.3,811.7,0,30-06-2023,3511,2023,6
Corrida da tarde,1.0215,334,509,42.2,Corrida,9364439552,2023-06-30 17:43:57+00:00,1,1,0,0,11.008799999999999,40.1544,120.7,151.0,858.8,815.5,1,30-06-2023,334,2023,6
Treinamento com peso vespertino,0.0,5300,5300,0.0,Treino com peso,9364398786,2023-06-29 17:51:42+00:00,0,0,0,0,0.0,0.0,113.1,156.0,0.0,0.0,0,29-06-2023,5300,2023,6
Corrida da tarde,6.0164,2281,2316,17.4,Corrida,9353112027,2023-06-28 17:50:01+00:00,0,4,0,0,9.4968,14.662800000000002,164.1,175.0,838.5,802.0,0,28-06-2023,2281,2023,6
Corrida da tarde,0.9851,528,540,28.2,Corrida,9352983871,2023-06-28 17:40:25+00:00,0,1,0,0,6.717600000000001,8.7948,98.0,109.0,841.3,812.6,0,28-06-2023,528,2023,6
Treinamento com peso vespertino,0.0,5866,5866,0.0,Treino com peso,9347576812,2023-06-27 17:46:16+00:00,0,0,0,0,0.0,0.0,118.5,185.0,0.0,0.0,0,27-06-2023,5866,2023,6
Corrida ao entardecer,5.011100000000001,1810,1816,27.6,Corrida,9356935542,2023-06-26 18:29:29+00:00,4,1,0,0,9.9684,14.5404,167.9,177.0,814.1,787.6,3,26-06-2023,1810,2023,6
Treinamento com peso matinal,0.0,5910,5910,0.0,Treino com peso,9363200476,2023-06-24 08:12:34+00:00,0,0,0,0,0.0,0.0,103.7,155.0,0.0,0.0,0,24-06-2023,5910,2023,6
Corrida ao entardecer,0.2854,90,94,0.0,Corrida,9321852749,2023-06-23 18:57:11+00:00,0,3,0,0,11.4156,14.256,112.4,125.0,0.0,0.0,0,23-06-2023,90,2023,6
Corrida ao entardecer,0.293,83,83,0.0,Corrida,9321852746,2023-06-23 18:54:47+00:00,0,2,0,0,12.708,16.362000000000002,133.9,138.0,0.0,0.0,0,23-06-2023,83,2023,6
Corrida ao entardecer,0.29610000000000003,85,85,0.0,Corrida,9321852748,2023-06-23 18:49:01+00:00,0,2,0,0,12.5424,16.1676,108.7,120.0,0.0,0.0,0,23-06-2023,85,2023,6
Corrida ao entardecer,0.2904,86,86,0.0,Corrida,9321852737,2023-06-23 18:46:03+00:00,0,1,0,0,12.153599999999999,14.8716,115.0,127.0,0.0,0.0,0,23-06-2023,86,2023,6
Corrida ao entardecer,0.2979,88,88,0.0,Corrida,9321852740,2023-06-23 18:43:26+00:00,0,3,0,0,12.186,15.4512,128.2,136.0,0.0,0.0,0,23-06-2023,88,2023,6
Corrida ao entardecer,0.2827,83,88,0.0,Corrida,9321762987,2023-06-23 18:40:28+00:00,0,2,0,0,12.258,15.318,108.6,123.0,0.0,0.0,0,23-06-2023,83,2023,6
Corrida ao entardecer,0.2924,85,88,0.0,Corrida,9321762977,2023-06-23 18:37:57+00:00,0,2,0,0,12.384,16.3404,137.9,147.0,0.0,0.0,0,23-06-2023,85,2023,6
Corrida ao entardecer,0.2927,84,84,0.0,Corrida,9321762973,2023-06-23 18:35:10+00:00,0,2,0,0,12.5424,17.7876,110.8,120.0,0.0,0.0,0,23-06-2023,84,2023,6
Corrida ao entardecer,0.2945,81,81,0.0,Corrida,9321762980,2023-06-23 18:32:11+00:00,0,2,0,0,13.0896,17.442,112.9,121.0,0.0,0.0,0,23-06-2023,81,2023,6
Corrida ao entardecer,1.7655,708,720,7.6,Corrida,9321763008,2023-06-23 18:19:32+00:00,0,3,0,0,8.9784,12.0492,161.3,178.0,814.1,808.0,0,23-06-2023,708,2023,6
Treinamento com peso vespertino,0.0,5518,5518,0.0,Treino com peso,9317046375,2023-06-22 17:43:17+00:00,0,0,0,0,0.0,0.0,112.7,161.0,0.0,0.0,0,22-06-2023,5518,2023,6
Corrida da tarde,7.0975,2849,2915,56.3,Corrida,9310288214,2023-06-21 17:35:41+00:00,1,1,0,0,8.967600000000001,12.762,159.0,176.0,841.5,785.1,0,21-06-2023,2849,2023,6
Treinamento com peso vespertino,0.0,5969,5969,0.0,Treino com peso,9309946448,2023-06-20 17:47:32+00:00,0,1,0,0,0.0,0.0,117.6,167.0,0.0,0.0,0,20-06-2023,5969,2023,6
Corrida ao entardecer,5.0011,1865,2028,27.6,Corrida,9297691428,2023-06-19 18:21:25+00:00,2,0,0,0,9.6552,15.591600000000001,170.2,183.0,814.5,787.6,0,19-06-2023,1865,2023,6
Treinamento com peso matinal,0.0,5652,5652,0.0,Treino com peso,9297691240,2023-06-17 08:49:52+00:00,0,0,0,0,0.0,0.0,113.0,184.0,0.0,0.0,0,17-06-2023,5652,2023,6
Corrida ao entardecer,10.0428,4152,4235,91.0,Corrida,9297691588,2023-06-16 18:21:25+00:00,2,0,0,0,8.708400000000001,13.860000000000001,161.7,179.0,865.5,780.9,0,16-06-2023,4152,2023,6
Treinamento com peso vespertino,0.0,5721,5721,0.0,Treino com peso,9278510313,2023-06-15 17:47:48+00:00,0,0,0,0,0.0,0.0,117.2,166.0,0.0,0.0,0,15-06-2023,5721,2023,6
Corrida ao entardecer,0.783,263,268,0.0,Corrida,9266902595,2023-06-14 18:23:14+00:00,0,1,0,0,10.7172,14.76,162.2,177.0,0.0,0.0,0,14-06-2023,263,2023,6
Corrida ao entardecer,0.7915,275,279,2.2,Corrida,9266877473,2023-06-14 18:15:51+00:00,0,1,0,0,10.360800000000001,16.0776,165.7,178.0,814.3,811.7,0,14-06-2023,275,2023,6
Corrida ao entardecer,0.7836000000000001,257,267,2.1,Corrida,9266877459,2023-06-14 18:08:55+00:00,0,1,0,0,10.9764,13.302,124.8,136.0,814.9,811.9,0,14-06-2023,257,2023,6
Corrida ao entardecer,0.8132,277,277,2.2,Corrida,9266877470,2023-06-14 18:01:56+00:00,0,1,0,0,10.5696,13.406400000000001,167.1,176.0,814.4,811.7,0,14-06-2023,277,2023,6
Corrida da tarde,0.7934,254,254,2.1,Corrida,9266877463,2023-06-14 17:53:50+00:00,0,1,0,0,11.246400000000001,16.8912,106.7,127.0,815.1,811.9,0,14-06-2023,254,2023,6
Corrida da tarde,1.9915999999999998,925,942,45.6,Corrida,9266877544,2023-06-14 17:36:40+00:00,0,1,0,0,7.7508,11.016,153.3,184.0,855.6,811.1,0,14-06-2023,925,2023,6
Treinamento com peso vespertino,0.0,4249,4249,0.0,Treino com peso,9266682892,2023-06-13 17:45:51+00:00,0,0,0,0,0.0,0.0,114.8,164.0,0.0,0.0,0,13-06-2023,4249,2023,6
Corrida ao entardecer,5.9995,2329,2340,32.7,Corrida,9254119782,2023-06-12 18:15:50+00:00,1,3,0,0,9.2736,13.5936,165.5,179.0,832.0,802.2,0,12-06-2023,2329,2023,6
Treinamento com peso matinal,0.0,3206,3206,0.0,Treino com peso,9253912222,2023-06-10 09:05:08+00:00,0,1,0,0,0.0,0.0,103.4,158.0,0.0,0.0,0,10-06-2023,3206,2023,6
Corrida ao entardecer,0.8109,388,403,0.0,Corrida,9235060929,2023-06-09 18:58:19+00:00,0,2,0,0,7.524,11.2428,140.2,155.0,0.0,0.0,0,09-06-2023,388,2023,6
Corrida ao entardecer,0.09409999999999999,31,31,4.3,Corrida,9235016483,2023-06-09 18:53:40+00:00,0,2,0,0,10.9332,14.2344,96.6,100.0,849.8,841.9,0,09-06-2023,31,2023,6
Corrida ao entardecer,0.09259999999999999,31,31,4.4,Corrida,9235016484,2023-06-09 18:52:06+00:00,0,2,0,0,10.753200000000001,13.9932,108.9,124.0,850.0,841.9,0,09-06-2023,31,2023,6
Corrida ao entardecer,0.09190000000000001,30,30,4.6,Corrida,9235009035,2023-06-09 18:50:25+00:00,0,2,0,0,11.0304,13.1724,111.7,116.0,850.1,841.9,0,09-06-2023,30,2023,6
Corrida ao entardecer,0.09240000000000001,29,29,4.3,Corrida,9235009031,2023-06-09 18:48:53+00:00,0,2,0,0,11.4696,14.634000000000002,115.2,118.0,849.8,841.9,0,09-06-2023,29,2023,6
Corrida ao entardecer,0.09540000000000001,33,33,4.6,Corrida,9235009033,2023-06-09 18:47:01+00:00,0,2,0,0,10.404,12.8376,115.9,122.0,849.8,841.9,0,09-06-2023,33,2023,6
Corrida ao entardecer,0.0991,31,31,4.8,Corrida,9235009037,2023-06-09 18:45:11+00:00,0,2,0,0,11.5128,15.159600000000001,98.7,113.0,850.2,841.9,0,09-06-2023,31,2023,6
Corrida ao entardecer,0.0679,22,30,3.9,Corrida,9235009106,2023-06-09 18:43:34+00:00,0,2,0,0,11.106,22.820400000000003,97.4,101.0,849.4,842.9,0,09-06-2023,22,2023,6
Corrida ao entardecer,0.0986,29,29,5.2,Corrida,9235009036,2023-06-09 18:41:55+00:00,0,2,0,0,12.243599999999999,15.8616,106.0,119.0,850.1,841.6,0,09-06-2023,29,2023,6
Corrida ao entardecer,0.095,29,29,5.0,Corrida,9235009103,2023-06-09 18:40:25+00:00,0,2,0,0,11.79,15.2064,110.9,117.0,850.2,841.9,0,09-06-2023,29,2023,6
Corrida ao entardecer,0.0853,25,25,4.0,Corrida,9235009099,2023-06-09 18:38:51+00:00,0,2,0,0,12.2904,15.105599999999999,100.1,106.0,850.1,841.9,0,09-06-2023,25,2023,6
Corrida ao entardecer,0.08009999999999999,20,23,2.8,Corrida,9235009096,2023-06-09 18:37:21+00:00,0,2,0,0,14.421600000000002,17.4132,133.8,137.0,849.8,843.8,0,09-06-2023,20,2023,6
Corrida ao entardecer,0.1832,79,85,4.8,Corrida,9235009095,2023-06-09 18:35:35+00:00,0,2,0,0,8.3484,13.6044,129.2,146.0,850.1,841.9,0,09-06-2023,79,2023,6
Corrida ao entardecer,2.1738000000000004,883,920,22.7,Corrida,9235009172,2023-06-09 18:14:49+00:00,0,3,0,0,8.8632,14.0112,148.7,173.0,832.8,811.3,0,09-06-2023,883,2023,6
Corrida da tarde,12.1941,4978,5183,67.0,Corrida,9222950836,2023-06-07 17:25:47+00:00,3,2,0,0,8.82,17.269199999999998,169.7,182.0,838.5,775.5,0,07-06-2023,4978,2023,6
Treinamento com peso vespertino,0.0,4899,4899,0.0,Treino com peso,9222560360,2023-06-06 17:41:26+00:00,0,1,0,0,0.0,0.0,107.7,169.0,0.0,0.0,0,06-06-2023,4899,2023,6
Corrida ao entardecer,6.3891,2714,2765,36.1,Corrida,9210016557,2023-06-05 18:19:45+00:00,3,2,0,0,8.474400000000001,14.1372,143.6,178.0,822.8,787.6,0,05-06-2023,2714,2023,6
Treinamento com peso matinal,0.0,3876,3876,0.0,Treino com peso,9206515009,2023-06-03 09:00:01+00:00,0,2,0,0,0.0,0.0,110.6,150.0,0.0,0.0,0,03-06-2023,3876,2023,6
Corrida ao entardecer,0.16440000000000002,40,43,0.0,Corrida,9190611853,2023-06-02 19:11:05+00:00,0,2,0,0,14.7996,18.8712,136.8,141.0,0.0,0.0,0,02-06-2023,40,2023,6
Corrida ao entardecer,0.1676,43,71,0.0,Corrida,9190611860,2023-06-02 19:07:30+00:00,0,2,0,0,14.0328,16.030800000000003,135.4,143.0,0.0,0.0,0,02-06-2023,43,2023,6
Corrida ao entardecer,0.16469999999999999,43,43,0.0,Corrida,9190611861,2023-06-02 19:03:48+00:00,0,1,0,0,13.7916,16.7796,132.6,136.0,0.0,0.0,0,02-06-2023,43,2023,6
Corrida ao entardecer,0.1722,53,62,0.0,Corrida,9190611850,2023-06-02 19:00:31+00:00,0,1,0,0,11.6964,15.829200000000002,141.9,147.0,0.0,0.0,0,02-06-2023,53,2023,6
Corrida ao entardecer,0.18009999999999998,49,49,0.0,Corrida,9190611859,2023-06-02 18:57:16+00:00,0,1,0,0,13.23,17.535600000000002,140.8,154.0,0.0,0.0,0,02-06-2023,49,2023,6
Corrida ao entardecer,0.1688,43,43,0.0,Corrida,9190611847,2023-06-02 18:53:58+00:00,0,1,0,0,14.129999999999999,17.676000000000002,134.0,137.0,0.0,0.0,0,02-06-2023,43,2023,6
Corrida ao entardecer,0.1655,45,45,0.0,Corrida,9190534471,2023-06-02 18:50:47+00:00,0,1,0,0,13.2408,15.8436,147.1,161.0,0.0,0.0,0,02-06-2023,45,2023,6
Corrida ao entardecer,0.16090000000000002,47,47,0.0,Corrida,9190534464,2023-06-02 18:47:44+00:00,0,1,0,0,12.3264,17.168400000000002,99.9,105.0,0.0,0.0,0,02-06-2023,47,2023,6
Corrida ao entardecer,0.1656,48,48,0.0,Corrida,9190534479,2023-06-02 18:44:51+00:00,0,1,0,0,12.420000000000002,15.7104,106.9,116.0,0.0,0.0,0,02-06-2023,48,2023,6
Corrida ao entardecer,0.207,59,59,0.0,Corrida,9190534481,2023-06-02 18:42:04+00:00,0,1,0,0,12.6324,18.5724,116.2,121.0,0.0,0.0,0,02-06-2023,59,2023,6
Corrida ao entardecer,2.4372,1048,1070,6.9,Corrida,9190534498,2023-06-02 18:22:47+00:00,0,1,0,0,8.3736,11.3832,148.6,165.0,814.9,811.5,0,02-06-2023,1048,2023,6
Treinamento com peso vespertino,0.0,3248,3248,0.0,Treino com peso,9185234424,2023-06-01 17:58:11+00:00,0,1,0,0,0.0,0.0,105.1,135.0,0.0,0.0,0,01-06-2023,3248,2023,6
Corrida da tarde,6.051,2400,2560,31.0,Corrida,9185234490,2023-05-31 17:39:35+00:00,3,0,0,0,9.0756,14.6988,146.0,176.0,816.7,787.6,1,31-05-2023,2400,2023,5
Treinamento com peso vespertino,0.0,4649,4649,0.0,Treino com peso,9178350904,2023-05-30 17:39:59+00:00,0,0,0,0,0.0,0.0,103.7,144.0,0.0,0.0,0,30-05-2023,4649,2023,5
Corrida ao entardecer,6.263199999999999,2594,2603,45.1,Corrida,9165994850,2023-05-29 18:12:17+00:00,1,2,0,0,8.6904,14.392800000000001,158.0,179.0,830.8,787.6,0,29-05-2023,2594,2023,5
Corrida matinal,4.9218,1903,1974,66.3,Corrida,9149464625,2023-05-27 08:11:00+00:00,0,2,0,0,9.3096,28.404,135.4,178.0,823.4,784.5,0,27-05-2023,1903,2023,5
Corrida ao entardecer,1.005,422,422,15.4,Corrida,9146596061,2023-05-26 19:25:22+00:00,0,1,0,0,8.5752,12.4776,162.6,175.0,810.9,794.9,0,26-05-2023,422,2023,5
Corrida ao entardecer,9.3001,3889,3964,78.2,Corrida,9146596177,2023-05-26 18:18:51+00:00,1,1,0,0,8.6076,12.387599999999999,161.8,173.0,865.5,777.1,0,26-05-2023,3889,2023,5
Corrida da tarde,5.7299,2431,2639,62.7,Corrida,9134532931,2023-05-24 17:38:21+00:00,0,0,0,0,8.4852,14.9148,165.5,177.0,865.5,808.1,0,24-05-2023,2431,2023,5
Corrida ao entardecer,6.3278,2577,2597,45.3,Corrida,9121832095,2023-05-22 18:18:41+00:00,2,1,0,0,8.838000000000001,14.2164,164.2,179.0,830.7,787.6,1,22-05-2023,2577,2023,5
Corrida ao entardecer,0.25989999999999996,87,90,10.5,Corrida,9102636990,2023-05-19 19:09:21+00:00,0,1,0,0,10.753200000000001,13.662,112.0,124.0,831.2,818.1,0,19-05-2023,87,2023,5
Corrida ao entardecer,0.2697,91,96,11.0,Corrida,9102636940,2023-05-19 19:04:45+00:00,0,1,0,0,10.6668,14.6952,104.2,110.0,831.9,818.2,0,19-05-2023,91,2023,5
Corrida ao entardecer,0.26630000000000004,97,101,10.7,Corrida,9102636993,2023-05-19 18:59:26+00:00,0,1,0,0,9.882000000000001,12.924,146.9,159.0,832.0,818.6,0,19-05-2023,97,2023,5
